,image,blur_score,apw_score,noise_score
0,cat.0.jpg,16.07406892001487,0.012780748663101605,0.2057189044233144
1,cat.1.jpg,2378.5026018361677,0.025464285714285714,1.9534382753603676
2,cat.10.jpg,152.069170749245,0.029982254898344746,0.7263719380575816
3,cat.100.jpg,235.2793198499208,0.024739304912554636,0.7220162951643084
4,cat.1000.jpg,2901.1596093549338,0.06407158836689038,1.8361059758935572
5,cat.10000.jpg,1732.4076376384887,0.032411506569550635,0.5846457521152374
6,cat.10001.jpg,595.2945379392033,0.018219251336898397,0.8973622552829662
7,cat.10002.jpg,170.55756068984857,0.005573780256904467,0.5598168729186613
8,cat.10003.jpg,1024.952739642859,0.031796927187708754,0.7215016932500888
9,cat.10004.jpg,729.5087516137276,0.026725941422594143,1.0054686670489945
10,cat.10005.jpg,283.220994166205,0.027256787630837893,0.6502618855320312
11,cat.10006.jpg,1351.6296155216212,0.02661005434782609,1.0308121481598045
12,cat.10007.jpg,554.4830799587165,0.028508371385083713,0.8212522027574075
13,cat.10008.jpg,245.017598928165,0.013871657754010695,0.7104135630339391
14,cat.10009.jpg,54.077543367117926,0.006872881355932204,0.39932047480203775
15,cat.1001.jpg,226.63609503587674,0.025473566179979007,0.6999196439251859
16,cat.10010.jpg,686.7916492942811,0.010191367190339229,1.5559004338805267
17,cat.10011.jpg,718.9002432899682,0.017463235294117647,1.2227903036026844
18,cat.10012.jpg,2114.640859656844,0.03175903614457831,1.3594870263511705
19,cat.10013.jpg,426.08521370674026,0.030390374331550802,0.6260272174428637
20,cat.10014.jpg,75.81438652419354,0.011220430107526881,0.42799039497767394
21,cat.10015.jpg,90.75401713469253,0.013551622418879056,0.48592444643634264
22,cat.10016.jpg,4635.867441225864,0.07770441848654139,2.8375743835771297
23,cat.10017.jpg,168.53516715668368,0.024885714285714285,0.7588828992122855
24,cat.10018.jpg,1029.6444076572407,0.03542326944638175,1.0562352384637599
25,cat.10019.jpg,300.9005946251158,0.017475623261216,0.6215919653564003
26,cat.1002.jpg,114.95314476637638,0.02702054417093995,0.4671542342620601
27,cat.10020.jpg,230.47361906201056,0.021446513002364068,0.8416458298675266
28,cat.10021.jpg,3057.425968259461,0.021021480687790195,1.3871277426983832
29,cat.10022.jpg,231.75422303539534,0.018758928571428572,0.7059783109474757
30,cat.10023.jpg,35.22511130641954,0.010872902169463775,0.3088754621886714
31,cat.10024.jpg,226.21469243648923,0.0480099946457255,0.6056335903327442
32,cat.10025.jpg,517.2163044735396,0.05239174022862797,0.8419429354212259
33,cat.10026.jpg,477.15812691419063,0.06521384928716904,1.3634872857165978
34,cat.10027.jpg,1087.7173109891132,0.016584337349397592,0.6502618855320362
35,cat.10028.jpg,704.4171217915397,0.03466003316749586,0.7774356150260496
36,cat.10029.jpg,83.73014170346433,0.005927272727272727,1.1695669281730096e-30
37,cat.1003.jpg,1052.9218468523252,0.03459114983278552,1.6673332847114015
38,cat.10030.jpg,217.0983738280017,0.02841125541125541,0.8725333760863898
39,cat.10031.jpg,71.25101904769939,0.023032085561497325,0.4919831134586432
40,cat.10032.jpg,2847.848009240031,0.0479559748427673,1.6001733455519496
41,cat.10033.jpg,60.00796235039606,0.013925133689839572,8.024889807409092e-16
42,cat.10034.jpg,89.23195182829716,0.020497435897435898,0.7407068981454068
43,cat.10035.jpg,1898.6309074774817,0.04227132963590908,1.4573383465879963
44,cat.10036.jpg,136.25670410138773,0.019049429657794676,0.570310792027423
45,cat.10037.jpg,249.29206737618657,0.04011387163561077,0.6833670577941274
46,cat.10038.jpg,267.08981047937567,0.016599777034559643,0.2531590367732141
47,cat.10039.jpg,41.47505532441359,0.019405555555555554,0.43020802102090144
48,cat.1004.jpg,2325.232861520331,0.04244756179024716,2.289954453896236
49,cat.10040.jpg,516.5560946738259,0.020488977955911824,0.60947463131181
50,cat.10041.jpg,31.48858433948347,0.015254545454545455,0.4219317279553751
51,cat.10042.jpg,354.02771020211674,0.02640412748171369,0.6359269254442163
52,cat.10043.jpg,1889.3620761352129,0.014502463054187191,0.7429245241886259
53,cat.10044.jpg,230.20831608556625,0.018596042405566216,0.4633131932830001
54,cat.10045.jpg,620.888261309131,0.015,0.7021372699684063
55,cat.10046.jpg,289.21317458463267,0.023594089110174903,0.6381445514874543
56,cat.10047.jpg,269.40933140938347,0.017441241685144125,0.5107533256329121
57,cat.10048.jpg,199.56058423618833,0.011884469696969697,0.44897823319518415
58,cat.10049.jpg,220.50647270533582,0.024137789540633142,0.4610955672397719
59,cat.1005.jpg,1392.0657969064919,0.03302702702702703,1.6402867794715965
60,cat.10050.jpg,142.67462508030465,0.009954986969912344,0.6651910567272513
61,cat.10051.jpg,187.39706755734642,0.022433127572016463,0.6734673497927705
62,cat.10052.jpg,60.33520993458517,0.01586086956521739,0.3993204748020382
63,cat.10053.jpg,1626.6802255673174,0.037090301003344484,1.4660496323745644
64,cat.10054.jpg,219.2983864722379,0.01901752222393505,0.5680931659841888
65,cat.10055.jpg,299.21009109636,0.02414755068449554,0.5493229538099111
66,cat.10056.jpg,553.4665002447903,0.02242690689394757,0.658538178597557
67,cat.10057.jpg,113.6219577227663,0.016755287009063445,0.348039301473061
68,cat.10058.jpg,464.7582697243855,0.01546382808907859,0.9663844369577927
69,cat.10059.jpg,566.669063724948,0.011879582628313594,1.549841766858232
70,cat.1006.jpg,228.10549668014005,0.01080561122244489,0.6502618855320412
71,cat.10060.jpg,241.1215874117069,0.022560343168773145,0.7512008172541665
72,cat.10061.jpg,4385.986226671895,0.03483234541437914,2.276807916023212
73,cat.10062.jpg,156.73932811514814,0.014768425740369628,0.3397630084075381
74,cat.10063.jpg,572.875833177102,0.024935203740814964,0.6971078067745555
75,cat.10064.jpg,2567.1113515286634,0.0733735842291612,2.786967030548729
76,cat.10065.jpg,319.91070312432186,0.010963541666666667,0.6215919653564013
77,cat.10066.jpg,460.01432059163415,0.042063348416289593,0.7308071901440476
